Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Primary_Genre,Decade,Movie_Age,Success_Category,Popularity_Score,Genre_Count
Khamoshh... Khauff Ki Raat,2005,123.0,"Mystery, Thriller",3.3,245.0,Deepak Tijori,Shilpa Shetty Kundra,Juhi Chawla,Shawar Ali,Mystery,2000,19,Flop,18.167594068576793,2
Abhi to Raat Hain,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Archanak,2005,131.0,Thriller,3.2,55.0,Vishwa Naidu,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Bar Girls,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Be Parda,2005,131.0,Thriller,3.2,55.0,Simran,Mahesh,Raja,Rasi,Thriller,2000,19,Flop,12.88112541035248,1
Best Partner,2005,131.0,Thriller,3.2,55.0,Suresh Jain,Tanveer,Karishma,Reena Kapoor,Thriller,2000,19,Flop,12.88112541035248,1
Bhabhi Ka Chumma,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Bhiga Badan,2005,131.0,Thriller,3.2,55.0,Suresh Jain,Tanveer,Karishma,Abu Khan,Thriller,2000,19,Flop,12.88112541035248,1
Bhog Ras,2005,131.0,Thriller,3.2,55.0,Chandni Gupta,Shah Gayaz Khan,Ajay Sharma,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Bride: The Dulhan,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Chaahat Ki Raat,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Chetna and Her Nights,2005,131.0,Thriller,3.2,55.0,Reena Kapoor,Prashant Shankar,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Deewana Biwi Ka,2005,131.0,Thriller,3.2,55.0,Shakeela,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Dulhan Chand Raaton Ki,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Ek Aadhi Raat,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Ek Aur Janam,2005,131.0,Thriller,3.2,55.0,U.C. Roshan,Shakeela,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Ek Hi Bhool,2005,131.0,Thriller,3.2,55.0,Milind Gunaji,Shakti Kapoor,Monalisa,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Gehri Chaal: The Final Move,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Guptdhan,2005,131.0,Thriller,3.2,55.0,Piyush Alankar,Shikha Trivedi,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Har Raat Naya Saudagar,2005,131.0,Thriller,3.2,55.0,Rakhi Bajaj,Ali Khan,Pavan Kumar,Anil Nagrath,Thriller,2000,19,Flop,12.88112541035248,1
Haseen Ladki,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Hot Malaika,2005,131.0,Thriller,3.2,55.0,Amit Kapoor,Dimple Sewak,Ashika Suryavanshi,Vinod Tripathi,Thriller,2000,19,Flop,12.88112541035248,1
Hot Mashooka: A Dangerous Lover,2005,91.0,Thriller,3.2,55.0,Rashmi Chopra,Komal Leels,Ganesh Pardeshi,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Izzat Aabroo,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Jaane Bahar Jaane Jigar,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Jawan Kanya,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Jawani Ki Chubhan,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Jhooti Mohabbat,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Judgement,2005,131.0,Thriller,3.2,55.0,Shakeela,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Kaam Diwani,2005,131.0,Thriller,3.2,55.0,Anil Nagrath,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Kaam Laalsa,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Kaam Path,2005,131.0,Thriller,3.2,55.0,Bharat Kapoor,Pramod Moutho,Raza Murad,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Kaanpati Raat,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Khooni Khazana,2005,110.0,Thriller,3.2,55.0,Hasmukh Rajput,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Khubsurat Naukrani,2005,131.0,Thriller,3.2,55.0,Suresh Chatwal,Mona Lisa,Rajesh Sabharwal,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Khula Bazar,2005,131.0,Thriller,3.2,55.0,Irfan,Mukesh Agarwal,Tannu,Vinod Tripathi,Thriller,2000,19,Flop,12.88112541035248,1
Man Pasand Mehbooba,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Mastani Dilruba,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Masti Bhari Jawani,2005,131.0,Thriller,3.2,55.0,Shakeela,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Mazaa. A.A.,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Meetha Zahar,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Munnibai B.A B.Com,2005,131.0,Thriller,3.2,55.0,Kishan Shah,Vishwajeet Soni,Monica Tripathi,Vinod Tripathi,Thriller,2000,19,Flop,12.88112541035248,1
Naari Ek Khilona,2005,131.0,Thriller,3.2,55.0,Hemant Birje,Sanjeevani Gupta,Raza Murad,Prithvi,Thriller,2000,19,Flop,12.88112541035248,1
Nakhrewale,2005,131.0,Thriller,3.2,55.0,Pratap Chandra,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Namkeen,2005,131.0,Thriller,3.2,55.0,Rajesh Sabharwal,Vinod Tripathi,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Nasheeli Naukrani,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Neal 'n' Nikki,2005,122.0,"Comedy, Musical, Romance",3.2,1476.0,Arjun Sablok,Uday Chopra,Tanishaa Mukerji,Abhishek Bachchan,Comedy,2000,19,Flop,23.352858504100418,3
Pak Mohabbat Napak Rishta,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Prem Milan,2005,131.0,Thriller,3.2,55.0,Mannan A. Gada,Reena Kapoor,Amit Pachori,Urmila,Thriller,2000,19,Flop,12.88112541035248,1
Prem Sutra,2005,88.0,Thriller,3.2,55.0,Chandni Gupta,Chandni Gupta,Amit Pachori,Aman Sagar,Thriller,2000,19,Flop,12.88112541035248,1
Pyaasa Nasha,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Pyasi Bhabhi,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Rain: The Terror Within...,2005,131.0,"Drama, Romance, Thriller",3.2,66.0,Amol Shetge,Himanshu Malik,Meghna Naidu,Panne Chatterjee,Drama,2000,19,Flop,13.455016382051092,3
Rasbhari Jawani,2005,131.0,Thriller,3.2,55.0,Shakeela,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Relax,2005,131.0,Thriller,3.2,8.0,Pradeep C. Shetty,Rohan,Daisy Bopanna,Ali,Thriller,2000,19,Flop,7.031118647475903,1
Sanak: The Deadly Passion,2005,131.0,Thriller,3.2,55.0,Abhay Bakshi,Jaishri Rao,Shivam Shetty,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Tadapti Jawani,2005,105.0,Thriller,3.2,55.0,Jaspal Neelam,Poonam Dasgupta,Rajesh Sabharwal,Aman Sagar,Thriller,2000,19,Flop,12.88112541035248,1
Tan Ki Aag,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
The Real Dream Girl,2005,131.0,Thriller,3.2,55.0,Suresh Jain,Gulshan Rana,Tanveer,Karishma,Thriller,2000,19,Flop,12.88112541035248,1
Tum Mere Rani Ho,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Unlimited Nasha,2005,158.0,Thriller,3.2,55.0,Sanjay Khandelwal,Kumaar Aadarsh,Sudesh Berry,Amrita Dhanoa,Thriller,2000,19,Flop,12.88112541035248,1
Yauwan Ka Dard,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Yeh Laal Rang,2005,131.0,Thriller,3.2,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,2000,19,Flop,12.88112541035248,1
Chetna: The Excitement,2005,102.0,Thriller,3.1,45.0,Partho Ghosh,Jatin Grewal,Kiran Kumar,Navnit Ravi Rana,Thriller,2000,19,Flop,11.868788329116194,1
Daas,2005,163.0,"Action, Romance",3.1,115.0,Babu Yogeswaran,Vadivelu,Fefsi Vijayan,Krishna Ghattamaneni,Action,2000,19,Flop,14.73612959242973,2
Fun: Can Be Dangerous Sometimes,2005,138.0,Thriller,3.1,72.0,Sanjay Zaveri,Siddharth Koirala,Aryan Vaid,Payal Rohatgi,Thriller,2000,19,Flop,13.300424267560013,1
Home Delivery: Aapko... Ghar Tak,2005,151.0,"Comedy, Romance",3.1,600.0,Sujoy Ghosh,Vivek Oberoi,Mahima Chaudhry,Ayesha Takia,Comedy,2000,19,Flop,19.835644297059144,2
Subhash Chandra Bose,2005,131.0,"Action, Drama, History",3.1,245.0,K. Raghavendra Rao,Venkatesh Daggubati,Prakash Raj,Tom Alter,Action,2000,19,Flop,17.066527761390326,3
Zameer,2005,137.0,"Drama, Romance",3.0,329.0,Kamal,Ajay Devgn,Ameesha Patel,Mahima Chaudhry,Drama,2000,19,Flop,17.397277963381576,2
Qatal E Aam,2005,131.0,Action,2.9,7.0,Sanjay Sharma,Ishrat Ali,Laxmikant Berde,Mithun Chakraborty,Action,2000,19,Flop,6.030380470871523,1
Raja Bhai Lagey Raho...,2005,131.0,Comedy,2.9,19.0,Dinesh D. Awasthi,Ravi Kishan,Rajeev Awasthi,Chittaranjan Giri,Comedy,2000,19,Flop,8.687623593306574,1
Ho Jaata Hai Pyaar,2005,131.0,"Drama, Romance",2.8,15.0,Basit Khan,Rati Agnihotri,Aleeza,Beena Banerjee,Drama,2000,19,Flop,7.763248422271387,2
Bachke Rehna Re Baba,2005,130.0,"Comedy, Drama, Romance",2.7,202.0,Govind Menon,Rekha,Mallika Sherawat,Paresh Rawal,Comedy,2000,19,Flop,14.345656143412826,3
Mazaa Mazaa,2005,99.0,Romance,2.7,58.0,T.L.V. Prasad,Farid Amiri,Mridula Baruah,Pankaj Berry,Romance,2000,19,Flop,11.009351098545444,1
Sitam,2005,131.0,Drama,2.6,20.0,Partho Ghosh,Kiran Janjani,Tara Sharma,Mallishka,Drama,2000,19,Flop,7.9157583380809005,1
Topless,2005,112.0,"Drama, Romance",2.6,11.0,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon,Drama,2000,19,Flop,6.460757289448801,2
Anjaan,2005,131.0,"Drama, Thriller",2.5,52.0,Hansal Mehta,Mahek Chahal,Vipul Gupta,Aamir Ali,Drama,2000,19,Flop,9.925729783880305,2
Dhamkee,2005,131.0,"Action, Thriller",2.5,15.0,Aziz Chhapra,Rajat Bedi,Shweta Menon,Sadhika,Action,2000,19,Flop,6.931471805599453,2
Nigehbaan: The Third Eye,2005,131.0,Thriller,2.5,22.0,Dilip Shankar,Sameer Dharmadhikari,Sandali Sinha,Sayaji Shinde,Thriller,2000,19,Flop,7.838735539822874,1
Padmashree Laloo Prasad Yadav,2005,162.0,Comedy,2.4,185.0,Mahesh Manjrekar,Sunil Shetty,Masumeh Makhija,Mahesh Manjrekar,Comedy,2000,19,Flop,12.541792016911684,1
Main Hoon Khiladiyon Ka Khiladi,2004,131.0,Action,8.8,92.0,K. Muralimohana Rao,Mohan Babu,Chiranjeevi,Pran,Action,2000,20,Excellent,39.88687553974866,1
Black Friday,2004,143.0,"Action, Crime, Drama",8.5,19493.0,Anurag Kashyap,Kay Kay Menon,Pawan Malhotra,Aditya Srivastav,Action,2000,20,Excellent,83.96182704162582,3
Final Solution,2004,218.0,Documentary,8.5,369.0,Rakesh Sharma,Unknown,Unknown,Unknown,Documentary,2000,20,Excellent,50.2647755479253,1
Swades,2004,189.0,Drama,8.2,85340.0,Ashutosh Gowariker,Shah Rukh Khan,Gayatri Joshi,Kishori Ballal,Drama,2000,20,Excellent,93.10616425096461,1
Lakshya,2004,186.0,"Action, Drama, Romance",7.9,21444.0,Farhan Akhtar,Hrithik Roshan,Preity Zinta,Amitabh Bachchan,Action,2000,20,Excellent,78.78864969591275,3
Ab Tak Chhappan,2004,129.0,"Action, Crime, Drama",7.8,8379.0,Shimit Amin,Nana Patekar,Revathi,Yashpal Sharma,Action,2000,20,Excellent,70.4621049091138,3
Veer-Zaara,2004,192.0,"Drama, Family, Musical",7.8,50101.0,Yash Chopra,Shah Rukh Khan,Preity Zinta,Rani Mukerji,Drama,2000,20,Excellent,84.41016641019961,3
Raincoat,2004,117.0,"Drama, Romance",7.6,4170.0,Rituparno Ghosh,Ajay Devgn,Aishwarya Rai Bachchan,Annu Kapoor,Drama,2000,20,Excellent,63.35292431589678,2
Ek Hasina Thi,2004,120.0,"Crime, Drama, Mystery",7.5,6992.0,Sriram Raghavan,Saif Ali Khan,Urmila Matondkar,Seema Biswas,Crime,2000,20,Good,66.394986957779,3
Thokar,2004,142.0,"Action, Drama",7.5,15.0,Unknown,Unknown,Unknown,Unknown,Action,2000,20,Good,20.79441541679836,2
Aankhein: The Third Eye,2004,131.0,Action,7.4,15.0,Nassar,Sada,Srikanth,Unknown,Action,2000,20,Good,20.51715654457438,1
Is God Deaf?,2004,131.0,Documentary,7.4,55.0,Sanjivan Lal,Unknown,Unknown,Unknown,Documentary,2000,20,Good,29.78760251144011,1
Journeyings and Conversations,2004,88.0,Documentary,7.4,13.0,Arvind Sinha,Unknown,Unknown,Unknown,Documentary,2000,20,Good,19.529024239152914,1
Khakee,2004,174.0,"Action, Crime, Drama",7.4,15192.0,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Ajay Devgn,Action,2000,20,Good,71.25156655088387,3
Kuch To Gadbad Hai,2004,131.0,Comedy,7.4,39.0,Suresh Bafna,Nilanjana Bhattacharya,Kulbir Badesron,Arun Bakshi,Comedy,2000,20,Good,27.29770796044313,1
Loknayak,2004,131.0,Documentary,7.4,55.0,Prakash Jha,Tom Alter,Tisca Chopra,Chetan Pandit,Documentary,2000,20,Good,29.78760251144011,1
Yuva,2004,161.0,"Action, Drama, Thriller",7.4,8588.0,Mani Ratnam,Ajay Devgn,Abhishek Bachchan,Rani Mukerji,Action,2000,20,Good,67.03095819387008,3
Highway Courtesans,2004,71.0,Documentary,7.3,30.0,Mystelle Brabbee,Unknown,Unknown,Unknown,Documentary,2000,20,Good,25.068106592741568,1
Nalla,2004,131.0,"Drama, Romance",7.2,78.0,V. Nagendra Prasad,Sudeep,Sangeetha,Srinath,Drama,2000,20,Good,31.460024537762557,2
Sau Jhooth Ek Sach,2004,110.0,"Drama, Thriller",7.2,70.0,Bappaditya Roy,Mammootty,Lillete Dubey,Joy Sengupta,Drama,2000,20,Good,30.69129511469747,2
Chota Sipahi,2004,90.0,Family,7.1,10.0,Jayashree Kanal,Unknown,Unknown,Unknown,Family,2000,20,Good,17.025056436868432,1
Kalo Cheetah,2004,131.0,Family,7.1,55.0,Satarupa Sanyal,Sharad S. Kapoor,Baisakhi Marjit,Subhasish Mukherjee,Family,2000,20,Good,28.57999700421956,1
Navra Mazha Navsacha,2004,131.0,Comedy,7.1,323.0,Sachin Pilgaonkar,Sachin,Sachin Pilgaonkar,Supriya Pilgaonkar,Comedy,2000,20,Good,41.043278962125534,1
Tora,2004,63.0,Family,7.1,55.0,Jahnu Barua,Mrigakshi,Anup Hazarika,Indrani Chetra,Family,2000,20,Good,28.57999700421956,1
Wrong Mauritius,2004,76.0,Family,7.1,55.0,Raghuvir Kulkarni,Anand Abhyankar,Deepak Bhoite,Nachiket Dighe,Family,2000,20,Good,28.57999700421956,1
Hulchul,2004,149.0,"Action, Comedy, Drama",7.0,7251.0,Priyadarshan,Akshaye Khanna,Kareena Kapoor,Amrish Puri,Action,2000,20,Good,62.22322800312319,3
Hum Tum,2004,143.0,"Comedy, Drama, Romance",7.0,13486.0,Kunal Kohli,Saif Ali Khan,Rani Mukerji,Kirron Kher,Comedy,2000,20,Good,66.56637076261799,3
Main Hoon Na,2004,179.0,"Action, Comedy, Drama",7.0,33177.0,Farah Khan,Shah Rukh Khan,Sushmita Sen,Sunil Shetty,Action,2000,20,Good,72.86749599256554,3
Dev,2004,172.0,Drama,6.9,1332.0,Govind Nihalani,Amitabh Bachchan,Om Puri,Fardeen Khan,Drama,2000,20,Good,49.646792509233094,1
Manasarovar,2004,90.0,Drama,6.9,80.0,Anup Kurian,Atul Kulkarni,Neha Dubey,Zafar Karachiwala,Drama,2000,20,Good,30.32169916723983,1
Prarambh,2004,83.0,Drama,6.8,21.0,Kumar Dave,Mukesh S. Bhatt,Singh Bhupesh,Shama Deshpande,Drama,2000,20,Good,21.01908868283655,1
White Rainbow,2004,94.0,Drama,6.8,107.0,Dharan Mandrayar,Sonali Kulkarni,Amardeep Jha,Amruta Subhash,Drama,2000,20,Good,31.838492344444695,1
Dhoom,2004,129.0,"Action, Crime, Drama",6.7,18768.0,Sanjay Gadhvi,Abhishek Bachchan,John Abraham,Uday Chopra,Action,2000,20,Good,65.92774440609688,3
Morning Raga,2004,110.0,"Drama, Music",6.7,296.0,Mahesh Dattani,Shabana Azmi,Prakash Kovelamudi,Lillete Dubey,Drama,2000,20,Good,38.14800532997809,2
Mujhse Shaadi Karogi,2004,163.0,"Comedy, Romance",6.7,14312.0,David Dhawan,Salman Khan,Akshay Kumar,Priyanka Chopra Jonas,Comedy,2000,20,Good,64.11178741103426,2
Aitraaz,2004,160.0,"Drama, Romance, Thriller",6.6,9721.0,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Akshay Kumar,Kareena Kapoor,Drama,2000,20,Good,60.602167808195645,3
School,2004,131.0,Drama,6.6,13.0,Pratima V. Kulkarni,Yashodhan Bal,Ravi Behl,Siddharth Dhamija,Drama,2000,20,Good,17.417778375460706,1
Jaago,2004,122.0,"Crime, Drama, Thriller",6.5,154.0,Mehul Kumar,Sanjay Kapoor,Raveena Tandon,Manoj Bajpayee,Crime,2000,20,Good,32.7822632599751,3
Woh Tera Naam Tha,2004,150.0,Romance,6.4,32.0,Kuku Kohli,Arjan Bajwa,Rajat Bedi,Gaurav Chanana,Romance,2000,20,Good,22.377648393385474,1
Bhola in Bollywood,2004,131.0,Comedy,6.3,19.0,Sumbul Gazi,Ali Asgar,Raj Babbar,Suresh Chatwal,Comedy,2000,20,Good,18.873113323390143,1
Khalnayak,2004,74.0,Action,6.3,12.0,Kishan Shah,Satnam Kaur,Kashish Khurana,Karishma,Action,2000,20,Good,16.15918095200768,1
Let's Enjoy,2004,108.0,Comedy,6.3,116.0,Siddharth Anand Kumar,Ankur Tewari,Aashish Chaudhary,Roshni Chopra,Comedy,2000,20,Good,30.001695789225863,1
1:1.6 An Ode to Lost Love,2004,96.0,Drama,6.2,17.0,Madhu Ambat,Rati Agnihotri,Gulshan Grover,Atul Kulkarni,Drama,2000,20,Good,17.92030489895622,1
Bride & Prejudice,2004,122.0,"Comedy, Drama, Musical",6.2,20125.0,Gurinder Chadha,Martin Henderson,Aishwarya Rai Bachchan,Nadira Babbar,Comedy,2000,20,Good,61.440560301058326,3
Hari Om,2004,108.0,"Romance, Comedy",6.2,111.0,Ganapathy Bharat,A.K. Hangal,Jean-Marie Lamour,Camille Natta,Romance,2000,20,Good,29.254693002029583,2
Hava Aney Dey,2004,93.0,Drama,6.2,101.0,Partho Sen-Gupta,Aniket Vishwasrao,Nishikant Kamat,Tannishtha Chatterjee,Drama,2000,20,Good,28.67483144236248,1
Masti,2004,166.0,"Comedy, Crime, Mystery",6.2,6068.0,Indra Kumar,Aftab Shivdasani,Vivek Oberoi,Riteish Deshmukh,Comedy,2000,20,Good,54.0078845801823,3
Meenaxi: Tale of 3 Cities,2004,131.0,"Drama, Musical, Romance",6.2,292.0,M.F. Hussain,Tabu,Raghuvir Yadav,Nadira Babbar,Drama,2000,20,Good,35.21707017590582,3
Sheen,2004,131.0,"Action, Drama",6.2,73.0,Ashoke Pandit,Tarun Arora,Sheen,Raj Babbar,Action,2000,20,Good,26.685203577865856,2
Ho Sakta Hai!,2004,101.0,"Crime, Horror, Thriller",6.1,45.0,Wilson Louis,Victor Banerjee,Krishna Bhatt,Mahesh Bhatt,Crime,2000,20,Good,23.35471251858348,3
Hyderabad Blues 2,2004,131.0,"Drama, Comedy",6.1,229.0,Nagesh Kukunoor,Tisca Chopra,Jyoti Dogra,Anuj Gurwara,Drama,2000,20,Good,33.17228378443149,2
I - Proud to be an Indian,2004,129.0,"Action, Crime, Drama",6.1,526.0,Puneet Sira,Sohail Khan,Tim Lawrence,Mona Ambegaonkar,Action,2000,20,Good,38.22992334610231,3
Let's Bring Our Heroes Home,2004,163.0,"Action, Drama, Thriller",6.1,1404.0,Milan Luthria,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna,Action,2000,20,Good,44.211534748783855,3
Phir Milenge,2004,142.0,Drama,6.1,1983.0,Revathi,Salman Khan,Abhishek Bachchan,Shilpa Shetty Kundra,Drama,2000,20,Good,46.316508755853384,1
Tadap: The Desire,2004,131.0,"Crime, Drama, Thriller",6.1,55.0,Mohammad Farooq,Shakeb Khan,Naina Rawal,Mahek,Crime,2000,20,Good,24.55464531348441,3
Vikram Betal,2004,131.0,Animation,6.1,12.0,Rajiv Chilakalapudi,Unknown,Unknown,Unknown,Animation,2000,20,Good,15.646191080515374,1
Birsa Munda - The black Iron Man,2004,120.0,History,6.05,55.0,Rajesh Mittal,Biswajit Chatterjee,Ali Khan,Anil Nagrath,History,2000,20,Good,24.353377728947656,1
Dhandha,2004,131.0,Unknown,6.05,55.0,Laxmikant Berde,Reena Kapoor,Raza Murad,Nirmal Pandey,Unknown,2000,20,Good,24.353377728947656,1
Khoob Milai Jodi,2004,131.0,Unknown,6.05,55.0,Manish Garg,Aneesh Kumar,Jagat Singh,Vijeta Unadkat,Unknown,2000,20,Good,24.353377728947656,1
Narakputra,2004,131.0,Unknown,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Unknown,2000,20,Good,24.353377728947656,1
Garam Dukaan,2004,142.0,Thriller,6.0,12.0,Chandni Gupta,Afsan,Shah Gayaz Khan,Unknown,Thriller,2000,20,Average,15.389696144769221,1
Hanan,2004,127.0,"Musical, Action, Drama",6.0,44.0,Makrand Deshpande,Manoj Bajpayee,Sonali Kulkarni,Seema Biswas,Musical,2000,20,Average,22.839974938621918,3
Aadhaar,2004,131.0,Drama,5.9,55.0,Shorya Veer Saagar,Saurabh Agnihotri,Aryan Harnot,Pooja Raawat,Drama,2000,20,Average,23.749574975337385,1
Aaiyash: The Desire,2004,123.0,"Drama, Romance",5.9,55.0,Sandeep Kumar,Akansha,Rakhi Bajaj,Amit Dhamija,Drama,2000,20,Average,23.749574975337385,2
Aakhri Dastak,2004,131.0,Drama,5.9,55.0,Kishore Dang,Aasif Sheikh,Preeti Bhutani,Raza Murad,Drama,2000,20,Average,23.749574975337385,1
Arasatchi,2004,131.0,"Action, Crime, Drama",5.9,50.0,N. Maharajan,Lara Dutta,Manivannan,Raghuvaran,Action,2000,20,Average,23.197771233073524,3
Bardaasht,2004,155.0,"Action, Drama, Thriller",5.9,661.0,Eeshwar Nivas,Bobby Deol,Lara Dutta,Rahul Dev,Action,2000,20,Average,38.32206678002835,3
"Bazaar: Market of Love, Lust and Desire",2004,131.0,Drama,5.9,15.0,Rajesh Bhatt,Amit Hingorani,Vrajesh Hirjee,Shakti Kapoor,Drama,2000,20,Average,16.35827346121471,1
Dharam Shakti,2004,131.0,Drama,5.9,55.0,Unknown,Unknown,Unknown,Unknown,Drama,2000,20,Average,23.749574975337385,1
Ganga Jaisan Mai Hamar,2004,147.0,Drama,5.9,55.0,Mohanji Prasad,Chandni,Diveyaa Dwivedi,Ravi Kishan,Drama,2000,20,Average,23.749574975337385,1
Kaam Milan,2004,87.0,"Drama, Thriller",5.9,55.0,Chandni Gupta,Amit Pachori,Sapna Sappu,Ragesh Asthana,Drama,2000,20,Average,23.749574975337385,2
Kachhi Kali,2004,86.0,Drama,5.9,55.0,Kanti Shah,Sapna Sappu,Junior Amitabh Bachchan,Vinod Tripathi,Drama,2000,20,Average,23.749574975337385,1
Kailash Putra,2004,131.0,Drama,5.9,55.0,R. Pandiaraajan,Radha Ravi,Unknown,Unknown,Drama,2000,20,Average,23.749574975337385,1
Kaya Taran,2004,107.0,Drama,5.9,55.0,Sashi Kumar,Seema Biswas,Angad Bedi,Neelambari Bhattacharya,Drama,2000,20,Average,23.749574975337385,1
Kids No. 1,2004,131.0,Drama,5.9,55.0,Dhirendra Agarwal,Maan Damian,Shehzad Khan,Daman Maan,Drama,2000,20,Average,23.749574975337385,1
Ladakhoo,2004,131.0,Drama,5.9,55.0,Ayesha Jhulka,Navdeep,Santoshini,Unknown,Drama,2000,20,Average,23.749574975337385,1
Lou (Ek Ehsaas),2004,115.0,Drama,5.9,55.0,K. Bhushan,Prithvi,Bhavna Rathod,Monica,Drama,2000,20,Average,23.749574975337385,1
Maa Ka Chamatkar,2004,131.0,"Drama, Family, Fantasy",5.9,55.0,Nagendra Magudi,Jaya Prada,Prema,Charan Raj,Drama,2000,20,Average,23.749574975337385,3
Maa Shakti Mayee,2004,131.0,Drama,5.9,55.0,Om Shakti Jagdishan,Vinaya Prasad,K.R. Vijaya,Unknown,Drama,2000,20,Average,23.749574975337385,1
Main Hoon Durga,2004,131.0,Drama,5.9,55.0,Kalabhavan Mani,Raghuvaran,Mala Shri,Unknown,Drama,2000,20,Average,23.749574975337385,1
